ID	Day	Empty	Multiple	Dead.Stain..intensity.	Total.Reads	Uniquely Aligned
d2_Col_10_Row_29	2	FALSE	FALSE	66.534	317836	160032
d2_Col_10_Row_30	2	FALSE	FALSE	66.028	458012	239437
d2_Col_10_Row_31	2	FALSE	FALSE	66.197	443458	214655
d2_Col_10_Row_32	2	FALSE	FALSE	68.026	184167	79590
d2_Col_10_Row_33	2	FALSE	FALSE	65.924	497681	229965
d2_Col_10_Row_34	2	FALSE	FALSE	66.365	324532	148167
d2_Col_10_Row_35	2	FALSE	FALSE	66.26	374889	176837
d2_Col_10_Row_36	2	FALSE	FALSE	65.997	413343	209315
d2_Col_10_Row_37	2	FALSE	FALSE	66.243	377808	178363
d2_Col_10_Row_38	2	FALSE	FALSE	65.682	348902	174326
d2_Col_10_Row_39	2	FALSE	FALSE	65.73	403104	192098
d2_Col_10_Row_40	2	FALSE	FALSE	66.134	343659	170849
d3_Col_01_Row_1	3	TRUE	FALSE	66.602	10898	4798
d3_Col_01_Row_2	3	FALSE	FALSE	65.945	530845	263245
d3_Col_01_Row_3	3	FALSE	FALSE	66.615	535904	254492
d3_Col_01_Row_4	3	FALSE	FALSE	66.105	508929	239333
d3_Col_01_Row_5	3	FALSE	FALSE	65.955	259978	147678
d3_Col_01_Row_6	3	FALSE	TRUE	66.41	504957	273235
d3_Col_01_Row_7	3	FALSE	FALSE	66.058	522546	273094
d3_Col_01_Row_8	3	FALSE	FALSE	65.756	272235	146829
d3_Col_01_Row_9	3	FALSE	FALSE	66.046	780816	375850
d3_Col_01_Row_10	3	FALSE	FALSE	322.398	83818	36498
d3_Col_01_Row_11	3	FALSE	FALSE	141.698	49368	26711
d3_Col_01_Row_12	3	FALSE	FALSE	65.931	508862	258261
d3_Col_01_Row_13	3	FALSE	FALSE	65.904	469564	223625
d3_Col_01_Row_14	3	FALSE	FALSE	66.289	376438	188085
d3_Col_01_Row_15	3	FALSE	FALSE	65.67	161267	76000
d3_Col_01_Row_16	3	FALSE	FALSE	69.531	55229	20781
d3_Col_01_Row_17	3	FALSE	TRUE	65.872	326639	207046
d3_Col_01_Row_18	3	FALSE	FALSE	65.966	489827	263507
d3_Col_01_Row_19	3	FALSE	FALSE	65.648	349691	173615
d3_Col_01_Row_20	3	FALSE	FALSE	65.687	151858	71574
d3_Col_01_Row_21	3	FALSE	FALSE	67.059	89049	37224
d3_Col_01_Row_22	3	FALSE	FALSE	65.382	274222	134168
d3_Col_01_Row_23	3	FALSE	FALSE	67.476	206648	115355
d3_Col_01_Row_24	3	FALSE	FALSE	65.685	385973	183565
d3_Col_01_Row_25	3	FALSE	FALSE	66.775	192081	89412
d3_Col_01_Row_26	3	FALSE	FALSE	65.866	435457	205999
d3_Col_01_Row_27	3	FALSE	FALSE	65.859	501190	245945
d3_Col_01_Row_28	3	FALSE	FALSE	66.169	601476	307618
d3_Col_01_Row_29	3	FALSE	FALSE	66.413	421940	265330
d3_Col_01_Row_30	3	FALSE	FALSE	66.414	505140	243483
d3_Col_01_Row_31	3	TRUE	FALSE	70.043	48876	21843
d3_Col_01_Row_32	3	FALSE	FALSE	65.702	411478	194609
d3_Col_01_Row_33	3	FALSE	TRUE	65.646	883172	462944
d3_Col_01_Row_34	3	FALSE	FALSE	77.896	419859	189487
d3_Col_01_Row_35	3	FALSE	FALSE	65.824	559642	259026
d3_Col_01_Row_36	3	FALSE	FALSE	65.364	587613	286583
d3_Col_01_Row_37	3	FALSE	FALSE	65.587	651482	325482
d3_Col_01_Row_38	3	FALSE	FALSE	65.521	639039	315757
d3_Col_01_Row_39	3	FALSE	FALSE	314.653	32636	13137
d3_Col_01_Row_40	3	FALSE	FALSE	65.735	143307	63613
d3_Col_02_Row_1	3	FALSE	FALSE	66.565	530839	271916
d3_Col_02_Row_2	3	FALSE	FALSE	65.619	495016	245160
d3_Col_02_Row_3	3	FALSE	FALSE	66.608	550450	267974
d3_Col_02_Row_4	3	FALSE	FALSE	66.496	407488	186110
d3_Col_02_Row_5	3	FALSE	FALSE	65.908	534787	264951
d3_Col_02_Row_6	3	FALSE	FALSE	65.88	497476	235008
d3_Col_02_Row_7	3	FALSE	FALSE	215.014	56181	24764
d3_Col_02_Row_8	3	FALSE	FALSE	65.886	431746	217492
d3_Col_02_Row_9	3	TRUE	FALSE	65.708	53855	25681
d3_Col_02_Row_10	3	FALSE	FALSE	65.837	380617	187103
d3_Col_02_Row_11	3	TRUE	FALSE	65.864	39934	18420
d3_Col_02_Row_12	3	FALSE	FALSE	65.717	483554	238284
d3_Col_02_Row_13	3	FALSE	FALSE	65.757	435946	221713
d3_Col_02_Row_14	3	FALSE	FALSE	66.009	518186	254026
d3_Col_02_Row_15	3	FALSE	FALSE	65.938	295704	146062
d3_Col_02_Row_16	3	FALSE	FALSE	79.377	285426	130280
d3_Col_02_Row_17	3	FALSE	FALSE	66.208	185599	83964
d3_Col_02_Row_18	3	FALSE	FALSE	65.812	497297	246103
d3_Col_02_Row_19	3	FALSE	FALSE	66.073	349504	173368
d3_Col_02_Row_20	3	FALSE	FALSE	65.95	113022	54512
d3_Col_02_Row_21	3	FALSE	FALSE	324.206	13645	5738
d3_Col_02_Row_22	3	FALSE	FALSE	65.697	273333	138218
d3_Col_02_Row_23	3	FALSE	FALSE	65.413	269991	138336
d3_Col_02_Row_24	3	FALSE	FALSE	147.351	25157	11566
d3_Col_02_Row_25	3	FALSE	FALSE	66.188	294203	172243
d3_Col_02_Row_26	3	FALSE	FALSE	66.096	451292	222874
d3_Col_02_Row_27	3	FALSE	FALSE	65.702	373912	178458
d3_Col_02_Row_28	3	FALSE	FALSE	65.845	340225	202420
d3_Col_02_Row_29	3	FALSE	FALSE	66.355	276371	162821
d3_Col_02_Row_30	3	FALSE	FALSE	65.862	637881	318238
d3_Col_02_Row_31	3	FALSE	FALSE	65.755	583608	285238
d3_Col_02_Row_32	3	FALSE	FALSE	70.415	270443	102810
d3_Col_02_Row_33	3	FALSE	FALSE	67.871	365624	189177
d3_Col_02_Row_34	3	FALSE	FALSE	65.957	347983	163852
d3_Col_02_Row_35	3	FALSE	FALSE	65.78	566198	266500
d3_Col_02_Row_36	3	FALSE	FALSE	65.977	543134	252550
d3_Col_02_Row_37	3	FALSE	FALSE	65.604	307432	152839
d3_Col_02_Row_38	3	FALSE	FALSE	66.266	600273	255985
d3_Col_02_Row_39	3	FALSE	FALSE	82.122	82597	42047
d3_Col_02_Row_40	3	FALSE	FALSE	65.793	146959	62467
d3_Col_03_Row_1	3	FALSE	FALSE	65.913	443327	194219
d3_Col_03_Row_2	3	FALSE	FALSE	65.78	150593	62257
d3_Col_03_Row_3	3	FALSE	FALSE	65.8	432247	203851
d3_Col_03_Row_4	3	FALSE	FALSE	65.686	236612	136168
d3_Col_03_Row_5	3	FALSE	FALSE	65.759	347975	160109
d3_Col_03_Row_6	3	FALSE	FALSE	65.766	506165	263110
d3_Col_03_Row_7	3	FALSE	FALSE	69.424	46570	13011
d3_Col_03_Row_8	3	FALSE	FALSE	65.699	488698	263305
d3_Col_03_Row_9	3	FALSE	FALSE	66.182	488800	249667
d3_Col_03_Row_10	3	FALSE	FALSE	66.313	521839	259642
d3_Col_03_Row_11	3	FALSE	FALSE	178.717	45668	18937
d3_Col_03_Row_12	3	FALSE	FALSE	65.759	519842	258279
d3_Col_03_Row_13	3	FALSE	FALSE	65.692	412826	200627
d3_Col_03_Row_14	3	FALSE	FALSE	65.667	509383	257656
d3_Col_03_Row_15	3	FALSE	FALSE	65.487	331509	175898
d3_Col_03_Row_16	3	FALSE	FALSE	65.565	241379	158766
d3_Col_03_Row_17	3	FALSE	TRUE	65.666	500730	248340
d3_Col_03_Row_18	3	FALSE	FALSE	65.628	367687	188174
d3_Col_03_Row_19	3	FALSE	FALSE	66.081	372143	197201
d3_Col_03_Row_20	3	FALSE	FALSE	65.823	65364	31476
d3_Col_03_Row_21	3	FALSE	FALSE	65.54	190494	91174
d3_Col_03_Row_22	3	FALSE	FALSE	65.611	310901	153548
d3_Col_03_Row_23	3	FALSE	FALSE	65.861	422723	209738
d3_Col_03_Row_24	3	FALSE	FALSE	65.796	372302	187266
d3_Col_03_Row_25	3	FALSE	FALSE	66.532	405957	196231
d3_Col_03_Row_26	3	FALSE	FALSE	65.693	453582	233991
d3_Col_03_Row_27	3	FALSE	FALSE	65.236	238557	125920
d3_Col_03_Row_28	3	FALSE	FALSE	65.588	511421	255123
d3_Col_03_Row_29	3	FALSE	FALSE	101.361	397484	180663
d3_Col_03_Row_30	3	FALSE	FALSE	65.785	517538	263110
d3_Col_03_Row_31	3	FALSE	TRUE	65.613	528200	265570
d3_Col_03_Row_32	3	FALSE	FALSE	65.779	257140	152811
d3_Col_03_Row_33	3	FALSE	FALSE	65.632	534836	252832
d3_Col_03_Row_34	3	FALSE	FALSE	65.965	151414	68826
d3_Col_03_Row_35	3	FALSE	FALSE	65.231	448605	222793
d3_Col_03_Row_36	3	FALSE	FALSE	65.699	373179	188672
d3_Col_03_Row_37	3	FALSE	FALSE	65.562	488359	250026
d3_Col_03_Row_38	3	FALSE	FALSE	65.443	436886	193851
d3_Col_03_Row_39	3	FALSE	TRUE	65.968	371619	166580
d3_Col_03_Row_40	3	FALSE	FALSE	65.6	72958	27269
d3_Col_04_Row_1	3	FALSE	FALSE	67.13	306025	141967
d3_Col_04_Row_2	3	FALSE	FALSE	66.008	357468	187056
d3_Col_04_Row_3	3	FALSE	FALSE	65.602	561684	292368
d3_Col_04_Row_4	3	FALSE	FALSE	66.12	472988	233883
d3_Col_04_Row_5	3	FALSE	FALSE	66.016	285969	169886
d3_Col_04_Row_6	3	FALSE	FALSE	65.657	597567	309672
d3_Col_04_Row_7	3	FALSE	FALSE	163.728	47573	19573
d3_Col_04_Row_8	3	FALSE	FALSE	66.913	577946	288074
d3_Col_04_Row_9	3	FALSE	FALSE	66.062	496963	258300
d3_Col_04_Row_10	3	FALSE	FALSE	65.437	573126	286325
d3_Col_04_Row_11	3	TRUE	FALSE	64.145	48761	22190
d3_Col_04_Row_12	3	FALSE	FALSE	74.869	580070	285243
d3_Col_04_Row_13	3	FALSE	FALSE	65.392	423218	205957
d3_Col_04_Row_14	3	FALSE	FALSE	65.564	263692	129594
d3_Col_04_Row_15	3	FALSE	FALSE	66.406	48569	22999
d3_Col_04_Row_16	3	FALSE	FALSE	65.234	295941	155159
d3_Col_04_Row_17	3	FALSE	FALSE	171.604	18811	8620
d3_Col_04_Row_18	3	FALSE	FALSE	65.696	291737	176124
d3_Col_04_Row_19	3	FALSE	FALSE	65.46	283148	175603
d3_Col_04_Row_20	3	FALSE	FALSE	65.38	418523	205842
d3_Col_04_Row_21	3	FALSE	FALSE	65.954	497113	242385
d3_Col_04_Row_22	3	FALSE	FALSE	65.804	361127	191430
d3_Col_04_Row_23	3	FALSE	FALSE	65.674	421633	199721
d3_Col_04_Row_24	3	FALSE	FALSE	65.215	220154	104603
d3_Col_04_Row_25	3	FALSE	FALSE	65.451	460134	219012
d3_Col_04_Row_26	3	FALSE	FALSE	65.526	548313	284647
d3_Col_04_Row_27	3	FALSE	FALSE	65.514	600446	305773
d3_Col_04_Row_28	3	FALSE	FALSE	65.481	456770	229891
d3_Col_04_Row_29	3	FALSE	FALSE	65.485	515047	248960
d3_Col_04_Row_30	3	FALSE	FALSE	65.48	561231	309989
d3_Col_04_Row_31	3	FALSE	FALSE	65.553	611666	274645
d3_Col_04_Row_32	3	FALSE	FALSE	65.685	73298	29308
d3_Col_04_Row_33	3	FALSE	FALSE	66.165	299323	182523
d3_Col_04_Row_34	3	FALSE	FALSE	65.598	412379	249360
d3_Col_04_Row_35	3	FALSE	FALSE	136.458	53339	18829
d3_Col_04_Row_36	3	FALSE	FALSE	65.433	555692	288069
d3_Col_04_Row_37	3	FALSE	FALSE	65.919	523742	271862
d3_Col_04_Row_38	3	FALSE	FALSE	191.118	35564	14947
d3_Col_04_Row_39	3	FALSE	FALSE	65.87	96432	36943
d3_Col_04_Row_40	3	FALSE	FALSE	66.119	83806	30431
d3_Col_05_Row_1	3	FALSE	FALSE	66.102	535896	255328
d3_Col_05_Row_2	3	FALSE	FALSE	65.454	406476	210212
d3_Col_05_Row_3	3	FALSE	FALSE	65.894	577356	286109
d3_Col_05_Row_4	3	FALSE	FALSE	66.338	306640	187406
d3_Col_05_Row_5	3	FALSE	FALSE	65.77	341404	173368
d3_Col_05_Row_6	3	FALSE	FALSE	66.126	528913	271857
d3_Col_05_Row_7	3	FALSE	FALSE	65.801	317493	157348
d3_Col_05_Row_8	3	FALSE	FALSE	66.06	480296	240150
d3_Col_05_Row_9	3	FALSE	FALSE	65.584	466098	215507
d3_Col_05_Row_10	3	FALSE	FALSE	65.884	180861	77861
d3_Col_05_Row_11	3	FALSE	FALSE	65.874	413447	210913
d3_Col_05_Row_12	3	FALSE	FALSE	117.04	469372	233890
d3_Col_05_Row_13	3	FALSE	FALSE	66.6	439885	211275
d3_Col_05_Row_14	3	FALSE	FALSE	65.856	300298	141769
d3_Col_05_Row_15	3	FALSE	FALSE	66.028	44337	20412
d3_Col_05_Row_16	3	FALSE	FALSE	65.451	350557	177398
d3_Col_05_Row_17	3	FALSE	FALSE	65.777	515001	265680
d3_Col_05_Row_18	3	FALSE	FALSE	65.85	123842	54451
d3_Col_05_Row_19	3	FALSE	FALSE	65.737	155547	87022
d3_Col_05_Row_20	3	FALSE	FALSE	65.658	215548	104541
d3_Col_05_Row_21	3	FALSE	FALSE	65.677	243838	159789
d3_Col_05_Row_22	3	FALSE	FALSE	65.773	413948	218266
d3_Col_05_Row_23	3	FALSE	FALSE	65.556	300439	164706
d3_Col_05_Row_24	3	FALSE	FALSE	65.822	398833	174848
d3_Col_05_Row_25	3	FALSE	FALSE	66.022	356537	173361
d3_Col_05_Row_26	3	FALSE	FALSE	65.657	441424	219153
d3_Col_05_Row_27	3	FALSE	FALSE	68.049	200924	127617
d3_Col_05_Row_28	3	FALSE	FALSE	66.324	535276	233160
d3_Col_05_Row_29	3	FALSE	FALSE	65.504	490277	250673
d3_Col_05_Row_30	3	FALSE	FALSE	65.814	479065	246760
d3_Col_05_Row_31	3	FALSE	FALSE	65.783	412283	204293
d3_Col_05_Row_32	3	FALSE	FALSE	65.592	419130	206515
d3_Col_05_Row_33	3	FALSE	FALSE	91.405	465459	215275
d3_Col_05_Row_34	3	FALSE	FALSE	82.22	428912	188235
d3_Col_05_Row_35	3	FALSE	FALSE	65.729	470858	232287
d3_Col_05_Row_36	3	FALSE	FALSE	65.556	502199	251952
d3_Col_05_Row_37	3	FALSE	FALSE	65.468	501741	256531
d3_Col_05_Row_38	3	FALSE	FALSE	65.76	514044	253724
d3_Col_05_Row_39	3	FALSE	FALSE	65.884	517146	252120
d3_Col_05_Row_40	3	FALSE	FALSE	65.494	405787	198371
d3_Col_06_Row_1	3	FALSE	FALSE	65.823	472776	212557
d3_Col_06_Row_2	3	FALSE	FALSE	65.677	159230	71894
d3_Col_06_Row_3	3	TRUE	FALSE	65.725	15093	6702
d3_Col_06_Row_4	3	FALSE	FALSE	65.469	478640	227916
d3_Col_06_Row_5	3	FALSE	FALSE	65.471	185577	105594
d3_Col_06_Row_6	3	FALSE	FALSE	65.804	600602	302390
d3_Col_06_Row_7	3	FALSE	FALSE	66.101	337120	181708
d3_Col_06_Row_8	3	FALSE	FALSE	65.963	562526	294135
d3_Col_06_Row_9	3	FALSE	FALSE	65.721	603228	292254
d3_Col_06_Row_10	3	TRUE	FALSE	65.851	45989	20018
d3_Col_06_Row_11	3	FALSE	FALSE	65.899	532782	258633
d3_Col_06_Row_12	3	FALSE	FALSE	65.722	496969	242603
d3_Col_06_Row_13	3	FALSE	FALSE	65.698	587871	288355
d3_Col_06_Row_14	3	FALSE	FALSE	65.741	437861	211257
d3_Col_06_Row_15	3	FALSE	FALSE	65.715	200304	108839
d3_Col_06_Row_16	3	FALSE	FALSE	65.798	581791	294204
d3_Col_06_Row_17	3	FALSE	FALSE	65.468	579044	298095
d3_Col_06_Row_18	3	FALSE	FALSE	65.687	442658	215883
d3_Col_06_Row_19	3	FALSE	FALSE	65.686	399877	213350
d3_Col_06_Row_20	3	FALSE	FALSE	65.705	101441	47425
d3_Col_06_Row_21	3	FALSE	FALSE	69.262	196936	87844
d3_Col_06_Row_22	3	FALSE	FALSE	65.691	229792	118474
d3_Col_06_Row_23	3	FALSE	FALSE	65.576	475680	234311
d3_Col_06_Row_24	3	FALSE	FALSE	237.069	35441	16253
d3_Col_06_Row_25	3	FALSE	FALSE	65.608	461133	239623
d3_Col_06_Row_26	3	FALSE	FALSE	65.415	584963	288613
d3_Col_06_Row_27	3	FALSE	FALSE	202.38	19741	8013
d3_Col_06_Row_28	3	FALSE	FALSE	66.245	627903	319757
d3_Col_06_Row_29	3	FALSE	FALSE	65.95	476462	238182
d3_Col_06_Row_30	3	FALSE	FALSE	65.71	277827	148284
d3_Col_06_Row_31	3	FALSE	FALSE	65.335	548165	261236
d3_Col_06_Row_32	3	FALSE	FALSE	65.531	509243	249880
d3_Col_06_Row_33	3	FALSE	FALSE	65.672	401876	188045
d3_Col_06_Row_34	3	FALSE	FALSE	65.751	517906	257454
d3_Col_06_Row_35	3	FALSE	FALSE	65.671	309231	147831
d3_Col_06_Row_36	3	FALSE	FALSE	65.691	654147	367625
d3_Col_06_Row_37	3	FALSE	FALSE	65.23	500856	253964
d3_Col_06_Row_38	3	FALSE	FALSE	65.314	289357	144791
d3_Col_06_Row_39	3	FALSE	FALSE	65.196	401828	193670
d3_Col_06_Row_40	3	FALSE	FALSE	65.471	514459	263402
d3_Col_07_Row_1	3	FALSE	FALSE	66.135	545439	249660
d3_Col_07_Row_2	3	FALSE	FALSE	65.991	444080	208764
d3_Col_07_Row_3	3	FALSE	FALSE	65.697	120298	49187
d3_Col_07_Row_4	3	FALSE	FALSE	66.107	448031	213234
d3_Col_07_Row_5	3	FALSE	FALSE	66.012	463364	212967
d3_Col_07_Row_6	3	FALSE	FALSE	65.536	544983	273958
d3_Col_07_Row_7	3	FALSE	FALSE	65.958	481648	236780
d3_Col_07_Row_8	3	FALSE	FALSE	66.033	467850	209187
d3_Col_07_Row_9	3	FALSE	FALSE	66.066	381451	190617
d3_Col_07_Row_10	3	FALSE	FALSE	65.877	434395	198223
d3_Col_07_Row_11	3	FALSE	FALSE	66.068	505740	260233
d3_Col_07_Row_12	3	FALSE	FALSE	65.942	349423	172598
d3_Col_07_Row_13	3	FALSE	FALSE	113	332324	138886
d3_Col_07_Row_14	3	FALSE	FALSE	66.013	375750	176892
d3_Col_07_Row_15	3	FALSE	FALSE	66.554	191124	90337
d3_Col_07_Row_16	3	FALSE	FALSE	66.025	250832	155620
d3_Col_07_Row_17	3	FALSE	FALSE	65.569	506567	227947
d3_Col_07_Row_18	3	FALSE	FALSE	69.015	139629	60870
d3_Col_07_Row_19	3	FALSE	FALSE	65.775	420664	193142
d3_Col_07_Row_20	3	FALSE	FALSE	65.96	310881	143199
d3_Col_07_Row_21	3	FALSE	FALSE	65.439	393154	185358
d3_Col_07_Row_22	3	FALSE	FALSE	65.896	486535	230247
d3_Col_07_Row_23	3	FALSE	FALSE	65.823	236961	103966
d3_Col_07_Row_24	3	FALSE	FALSE	65.916	409935	183694
d3_Col_07_Row_25	3	FALSE	FALSE	320.418	35133	13879
d3_Col_07_Row_26	3	FALSE	FALSE	65.611	520243	236434
d3_Col_07_Row_27	3	FALSE	FALSE	65.711	568844	259108
d3_Col_07_Row_28	3	FALSE	FALSE	65.622	500264	227924
d3_Col_07_Row_29	3	FALSE	FALSE	65.636	436229	204852
d3_Col_07_Row_30	3	FALSE	FALSE	65.458	610994	276415
d3_Col_07_Row_31	3	FALSE	FALSE	315.241	47938	19449
d3_Col_07_Row_32	3	FALSE	FALSE	65.787	599680	282824
d3_Col_07_Row_33	3	FALSE	FALSE	65.668	444153	196824
d3_Col_07_Row_34	3	FALSE	FALSE	75.231	372349	164376
d3_Col_07_Row_35	3	FALSE	FALSE	66.069	502716	225477
d3_Col_07_Row_36	3	FALSE	FALSE	65.443	474033	215682
d3_Col_07_Row_37	3	FALSE	FALSE	65.541	307007	134316
d3_Col_07_Row_38	3	FALSE	FALSE	317.183	22514	9184
d3_Col_07_Row_39	3	FALSE	FALSE	65.675	512712	245528
d3_Col_07_Row_40	3	FALSE	FALSE	92.638	396194	181191
d3_Col_08_Row_1	3	FALSE	FALSE	65.942	558119	260174
d3_Col_08_Row_2	3	TRUE	FALSE	66.354	6516	2769
d3_Col_08_Row_3	3	FALSE	FALSE	66.06	583335	283267
d3_Col_08_Row_4	3	FALSE	FALSE	66.383	447078	288050
d3_Col_08_Row_5	3	TRUE	FALSE	65.98	8488	4110
d3_Col_08_Row_6	3	FALSE	TRUE	72.751	296781	198572
d3_Col_08_Row_7	3	FALSE	FALSE	66.18	542118	260876
d3_Col_08_Row_8	3	FALSE	FALSE	65.655	524792	249445
d3_Col_08_Row_9	3	FALSE	FALSE	65.648	600783	297327
d3_Col_08_Row_10	3	FALSE	FALSE	65.628	619562	304960
d3_Col_08_Row_11	3	FALSE	FALSE	66.298	251738	131893
d3_Col_08_Row_12	3	FALSE	FALSE	69.888	23781	10619
d3_Col_08_Row_13	3	FALSE	FALSE	305.068	23081	10817
d3_Col_08_Row_14	3	FALSE	FALSE	65.803	429144	204557
d3_Col_08_Row_15	3	FALSE	FALSE	65.424	87927	43552
d3_Col_08_Row_16	3	FALSE	FALSE	66.053	303485	156336
d3_Col_08_Row_17	3	FALSE	FALSE	65.966	440296	218991
d3_Col_08_Row_18	3	FALSE	FALSE	66.056	562014	275920
d3_Col_08_Row_19	3	FALSE	FALSE	65.847	511542	246562
d3_Col_08_Row_20	3	FALSE	FALSE	66.267	405425	188197
d3_Col_08_Row_21	3	FALSE	FALSE	65.863	558591	256983
d3_Col_08_Row_22	3	FALSE	FALSE	65.665	573560	270935
d3_Col_08_Row_23	3	FALSE	FALSE	66.018	501168	240999
d3_Col_08_Row_24	3	FALSE	FALSE	124.695	36373	13139
d3_Col_08_Row_25	3	FALSE	FALSE	65.889	332324	201615
d3_Col_08_Row_26	3	FALSE	FALSE	65.729	546321	263361
d3_Col_08_Row_27	3	FALSE	FALSE	65.685	552672	266582
d3_Col_08_Row_28	3	FALSE	FALSE	65.63	591275	299996
d3_Col_08_Row_29	3	TRUE	FALSE	65.904	50615	23603
d3_Col_08_Row_30	3	FALSE	FALSE	65.966	298422	159397
d3_Col_08_Row_31	3	FALSE	FALSE	65.68	649847	300124
d3_Col_08_Row_32	3	FALSE	FALSE	341.444	41829	16479
d3_Col_08_Row_33	3	FALSE	FALSE	65.559	555438	278177
d3_Col_08_Row_34	3	FALSE	FALSE	65.997	493963	241315
d3_Col_08_Row_35	3	FALSE	FALSE	65.593	527898	257275
d3_Col_08_Row_36	3	FALSE	FALSE	141.991	36347	13226
d3_Col_08_Row_37	3	FALSE	FALSE	112.309	23776	12075
d3_Col_08_Row_38	3	FALSE	FALSE	66.08	601042	281555
d3_Col_08_Row_39	3	FALSE	FALSE	65.622	396803	202872
d3_Col_08_Row_40	3	FALSE	FALSE	65.513	489442	238140
d3_Col_09_Row_1	3	FALSE	FALSE	65.829	584281	277656
d3_Col_09_Row_2	3	FALSE	FALSE	66.143	115200	40051
d3_Col_09_Row_3	3	FALSE	FALSE	90.021	42556	14118
d3_Col_09_Row_4	3	FALSE	FALSE	66.051	595070	271235
d3_Col_09_Row_5	3	FALSE	FALSE	66.553	332701	147334
d3_Col_09_Row_6	3	TRUE	FALSE	65.126	24707	10356
d3_Col_09_Row_7	3	FALSE	FALSE	65.639	524332	260070
d3_Col_09_Row_8	3	FALSE	FALSE	65.852	211817	109289
d3_Col_09_Row_9	3	FALSE	FALSE	65.636	532003	256010
d3_Col_09_Row_10	3	FALSE	FALSE	65.715	517873	258137
d3_Col_09_Row_11	3	FALSE	FALSE	66.189	434871	214832
d3_Col_09_Row_12	3	FALSE	FALSE	66.23	276658	168616
d3_Col_09_Row_13	3	FALSE	FALSE	66.073	566451	274558
d3_Col_09_Row_14	3	FALSE	FALSE	85.298	369266	179694
d3_Col_09_Row_15	3	FALSE	FALSE	65.923	596282	295515
d3_Col_09_Row_16	3	FALSE	FALSE	66.284	271897	157119
d3_Col_09_Row_17	3	FALSE	FALSE	65.642	147356	71450
d3_Col_09_Row_18	3	FALSE	FALSE	65.466	243195	127909
d3_Col_09_Row_19	3	FALSE	FALSE	65.839	184946	99309
d3_Col_09_Row_20	3	FALSE	FALSE	65.454	408995	210828
d3_Col_09_Row_21	3	FALSE	FALSE	272.531	77733	35741
d3_Col_09_Row_22	3	FALSE	FALSE	65.799	595918	295404
d3_Col_09_Row_23	3	FALSE	FALSE	65.868	345674	170206
d3_Col_09_Row_24	3	FALSE	FALSE	65.777	452381	202103
d3_Col_09_Row_25	3	FALSE	FALSE	65.479	614211	296992
d3_Col_09_Row_26	3	FALSE	FALSE	66.368	266255	127350
d3_Col_09_Row_27	3	FALSE	FALSE	66.21	314682	148745
d3_Col_09_Row_28	3	FALSE	FALSE	65.92	562094	285096
d3_Col_09_Row_29	3	FALSE	FALSE	65.972	187082	90186
d3_Col_09_Row_30	3	FALSE	FALSE	65.996	487269	235944
d3_Col_09_Row_31	3	FALSE	FALSE	65.483	379816	175822
d3_Col_09_Row_32	3	FALSE	FALSE	66.389	569904	265633
d3_Col_09_Row_33	3	FALSE	FALSE	66.061	567271	279116
d3_Col_09_Row_34	3	FALSE	FALSE	65.997	294057	161427
d3_Col_09_Row_35	3	FALSE	FALSE	65.759	493004	239172
d3_Col_09_Row_36	3	FALSE	FALSE	342.728	33257	13641
d3_Col_09_Row_37	3	FALSE	FALSE	67.543	490995	226572
d3_Col_09_Row_38	3	FALSE	FALSE	65.887	601652	304332
d3_Col_09_Row_39	3	FALSE	FALSE	65.955	558746	278202
d3_Col_09_Row_40	3	FALSE	FALSE	370.473	12289	4598
d3_Col_10_Row_1	3	FALSE	FALSE	188.123	386578	163941
d3_Col_10_Row_2	3	FALSE	FALSE	66.309	451117	215638
d3_Col_10_Row_3	3	FALSE	FALSE	65.881	474117	216934
d3_Col_10_Row_4	3	FALSE	FALSE	66.61	464166	207921
d3_Col_10_Row_5	3	FALSE	FALSE	65.864	441181	216811
d3_Col_10_Row_6	3	FALSE	FALSE	65.994	400265	203703
d3_Col_10_Row_7	3	TRUE	FALSE	69.197	15033	7020
d3_Col_10_Row_8	3	FALSE	FALSE	65.837	505860	247117
d3_Col_10_Row_9	3	FALSE	FALSE	65.669	229845	105354
d3_Col_10_Row_10	3	FALSE	FALSE	226.846	24797	10561
d3_Col_10_Row_11	3	FALSE	TRUE	67.72	546372	263500
d3_Col_10_Row_12	3	FALSE	FALSE	65.807	349846	169118
d3_Col_10_Row_13	3	FALSE	FALSE	70.669	443640	216412
d3_Col_10_Row_14	3	FALSE	FALSE	66.076	549051	264955
d3_Col_10_Row_15	3	FALSE	FALSE	65.72	731641	353797
d3_Col_10_Row_16	3	FALSE	FALSE	66.01	282706	164114
d3_Col_10_Row_17	3	FALSE	FALSE	65.935	320527	147199
d3_Col_10_Row_18	3	FALSE	FALSE	65.698	176635	86325
d3_Col_10_Row_19	3	FALSE	FALSE	66.112	148379	69576
d3_Col_10_Row_20	3	FALSE	FALSE	65.894	441352	210976
d3_Col_10_Row_21	3	FALSE	FALSE	65.562	426756	207324
d3_Col_10_Row_22	3	FALSE	TRUE	65.209	315452	171368
d3_Col_10_Row_23	3	FALSE	FALSE	65.822	300961	152213
d3_Col_10_Row_24	3	FALSE	FALSE	69.419	364082	167197
d3_Col_10_Row_25	3	FALSE	FALSE	65.726	426151	221231
d3_Col_10_Row_26	3	FALSE	FALSE	65.619	528284	265097
